Id,Klongrösse,Honigbiene,Hummeln,AvgTempHoch,AvgTief,Regentage,Fruchtansatz,Fruchtmasse,Samen,Ertrag
726,25.0,0.5,0.38,18.166666666666668,7.666666666666665,34.0,0.508104246,0.456826317,37.02918026,6.150842053
675,25.0,0.5,0.38,14.555555555555555,5.1111111111111125,16.0,0.499992838,0.431448682,35.55891105,6.491223530999999
526,25.0,0.5,0.25,22.16666666666667,10.444444444444443,34.0,0.379102775,0.39728943,30.35778147,4.162761559
26,25.0,0.25,0.25,22.16666666666667,10.444444444444443,1.0,0.462013355,0.435203234,34.46756739,5.126993177999999
268,12.5,0.25,0.25,18.166666666666668,7.666666666666665,1.0,0.596753394,0.495164177,41.33629767,7.690174905
63,12.5,0.25,0.25,18.166666666666668,7.666666666666665,24.0,0.496176505,0.445238125,35.46687387,5.556372277
619,25.0,0.5,0.25,26.11111111111111,13.277777777777779,16.0,0.488876344,0.445474763,35.59821657,5.696026057
753,25.0,0.5,0.38,18.166666666666668,7.666666666666665,16.0,0.538604193,0.468763134,38.3177098,6.663000678
33,25.0,0.25,0.25,18.166666666666668,7.666666666666665,16.0,0.447780771,0.42726083,33.58954163,4.898835857
655,25.0,0.5,0.38,26.11111111111111,13.277777777777779,24.0,0.391627198,0.402226397,31.02327724,4.062739528
329,12.5,0.25,0.25,26.11111111111111,13.277777777777779,24.0,0.476054066,0.433407697,34.33849206,5.399861131
118,12.5,0.25,0.25,26.11111111111111,13.277777777777779,1.0,0.609612922,0.504526655,42.50248162,7.945187841
15,37.5,0.25,0.25,22.16666666666667,10.444444444444443,24.0,0.350136522,0.389381151,29.55021089,3.387785165
610,25.0,0.5,0.25,18.166666666666668,7.666666666666665,1.0,0.510668562,0.452680279,36.3863589,6.279338501
42,25.0,0.25,0.25,26.11111111111111,13.277777777777779,16.0,0.419015102,0.41553133,32.28899894,4.546786741
651,25.0,0.5,0.38,26.11111111111111,13.277777777777779,16.0,0.52332906,0.463275619,37.72210168,6.328893321
174,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,1.0,0.535364693,0.442557129,37.11047048,7.130830014
328,12.5,0.25,0.25,22.16666666666667,10.444444444444443,34.0,0.494584864,0.44252903,35.28592597,5.729715055
774,20.0,0.537,0.117,22.16666666666667,10.444444444444443,24.0,0.404617089,0.40166998,30.74824045,4.203027624000001
567,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,24.0,0.429580755,0.391524096,31.10161493,4.945794431
93,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,16.0,0.52950023,0.442248924,36.80503364,6.394077909
346,12.5,0.25,0.25,26.11111111111111,13.277777777777779,34.0,0.450593944,0.420598245,32.81196654,4.813452846000001
700,25.0,0.5,0.38,26.11111111111111,13.277777777777779,1.0,0.525947983,0.46389552,37.72398079,6.422922094
623,25.0,0.5,0.25,26.11111111111111,13.277777777777779,24.0,0.407072571,0.409248903,31.78225878,4.587385566
153,12.5,0.25,0.25,26.11111111111111,13.277777777777779,24.0,0.401490054,0.399530934,30.59699446,4.228818878
116,12.5,0.25,0.25,22.16666666666667,10.444444444444443,1.0,0.629606256,0.521691969,44.72163541,8.247521164
514,25.0,0.5,0.25,18.166666666666668,7.666666666666665,1.0,0.527189908,0.463020067,37.62977375,6.526988187
767,20.0,0.0,0.585,22.16666666666667,10.444444444444443,3.77,0.599984054,0.52979144,46.58510536,7.575801245
314,12.5,0.25,0.25,26.11111111111111,13.277777777777779,34.0,0.408487848,0.400980125,30.60468328,4.281526189999999
654,25.0,0.5,0.38,22.16666666666667,10.444444444444443,34.0,0.421448998,0.414830175,32.16492155,4.558980717000001
18,37.5,0.25,0.25,26.11111111111111,13.277777777777779,34.0,0.233554492,0.335338738,24.32062733,1.9455306149999998
23,37.5,0.25,0.25,18.166666666666668,7.666666666666665,24.0,0.384633032,0.40383899,31.10924166,3.837512961
276,12.5,0.25,0.25,22.16666666666667,10.444444444444443,1.0,0.611993912,0.506604757,42.82737534,8.013626308
30,25.0,0.25,0.25,22.16666666666667,10.444444444444443,34.0,0.320417393,0.372179064,27.8743632,2.98805944
560,25.0,0.5,0.25,26.11111111111111,13.277777777777779,34.0,0.32833671,0.37718413,28.21340501,3.447082101
0,37.5,0.75,0.25,22.16666666666667,10.444444444444443,16.0,0.410652063,0.408159008,31.67889844,3.8131657949999997
72,12.5,0.25,0.25,22.16666666666667,10.444444444444443,34.0,0.416271363,0.409438226,31.57755786,4.350424670000001
580,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,1.0,0.464824509,0.408038131,32.66436708,5.741314175
529,25.0,0.5,0.25,18.166666666666668,7.666666666666665,16.0,0.50476135,0.451905492,36.41565722,6.237206052
327,12.5,0.25,0.25,22.16666666666667,10.444444444444443,24.0,0.555210358,0.470846733,38.42153319,6.554976861
533,25.0,0.5,0.25,18.166666666666668,7.666666666666665,24.0,0.47771355,0.439422701,34.87061011,5.602022928999999
115,12.5,0.25,0.25,22.16666666666667,10.444444444444443,16.0,0.611725787,0.506024348,42.68661357,7.924516776000001
309,12.5,0.25,0.25,26.11111111111111,13.277777777777779,16.0,0.56581933,0.476002331,39.04659266,6.8064926880000005
372,12.5,0.25,0.38,22.16666666666667,10.444444444444443,1.0,0.645640994,0.532222816,45.95298911,8.671716806000001
541,25.0,0.5,0.25,22.16666666666667,10.444444444444443,24.0,0.460205797,0.431122059,33.94201411,5.128163506
548,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,1.0,0.461465413,0.405558182,32.60317761,6.058648764
487,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,24.0,0.442693354,0.398804938,31.85521692,5.016741592000001
24,37.5,0.25,0.25,18.166666666666668,7.666666666666665,34.0,0.346410766,0.387580455,29.2486781,3.269271761
616,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,34.0,0.408797854,0.389204379,30.73453761,4.574813873
199,12.5,0.25,0.25,22.16666666666667,10.444444444444443,24.0,0.556301788,0.476149113,39.1606042,6.717446272
205,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,16.0,0.535894701,0.442865602,36.92483932,6.846006857
320,12.5,0.25,0.25,18.166666666666668,7.666666666666665,34.0,0.555726691,0.470719472,38.38301202,6.645569975
331,12.5,0.25,0.25,18.166666666666668,7.666666666666665,16.0,0.586602539,0.488568502,40.63849594,7.4288344230000005
735,25.0,0.5,0.38,26.11111111111111,13.277777777777779,24.0,0.436893878,0.423246366,33.3406292,5.009962222
336,12.5,0.25,0.25,18.166666666666668,7.666666666666665,34.0,0.565976484,0.478162473,39.33777176,6.852979712000001
658,25.0,0.5,0.38,18.166666666666668,7.666666666666665,1.0,0.559215109,0.479010781,39.47518677,7.085063077
718,25.0,0.5,0.38,22.16666666666667,10.444444444444443,34.0,0.440473059,0.427430828,33.749712,4.926279024
311,12.5,0.25,0.25,22.16666666666667,10.444444444444443,24.0,0.544066693,0.464561582,37.67828481,6.514638992999999
444,12.5,0.25,0.38,18.166666666666668,7.666666666666665,1.0,0.631417034,0.521136035,44.59947057,8.413659664999999
750,25.0,0.5,0.38,22.16666666666667,10.444444444444443,34.0,0.423038771,0.416537797,32.41723682,4.710858645999999
264,12.5,0.25,0.25,22.16666666666667,10.444444444444443,34.0,0.464260194,0.428903862,33.74349354,5.124854901
748,25.0,0.5,0.38,26.11111111111111,13.277777777777779,1.0,0.543722877,0.474952374,39.15823782,6.687259259
605,25.0,0.5,0.25,22.16666666666667,10.444444444444443,24.0,0.454381334,0.42782472,33.55926075,5.23603334
579,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,16.0,0.465538066,0.419747673,33.84707944,5.556374603999999
308,12.5,0.25,0.25,22.16666666666667,10.444444444444443,1.0,0.603545036,0.497978979,41.6216451,7.738881709
295,12.5,0.25,0.25,22.16666666666667,10.444444444444443,24.0,0.566645314,0.478935976,39.38136072,6.9016589370000005
690,25.0,0.5,0.38,18.166666666666668,7.666666666666665,1.0,0.576561833,0.490467439,40.84711944,7.8046279510000005
676,25.0,0.5,0.38,14.555555555555555,5.1111111111111125,1.0,0.502785174,0.430113965,35.52053432,6.702780378000001
282,12.5,0.25,0.25,26.11111111111111,13.277777777777779,34.0,0.424574228,0.408610007,31.44274436,4.568672171999999
677,25.0,0.5,0.38,18.166666666666668,7.666666666666665,24.0,0.520587192,0.46326367,37.74750888,6.263807879
148,12.5,0.25,0.25,22.16666666666667,10.444444444444443,1.0,0.594364445,0.494164753,41.19101338,7.411174570999999
470,25.0,0.5,0.25,18.166666666666668,7.666666666666665,34.0,0.440365017,0.423763672,33.12590428,4.694608192
348,12.5,0.25,0.25,18.166666666666668,7.666666666666665,1.0,0.596036127,0.492748552,40.99850428,7.7068813689999995
105,12.5,0.25,0.25,26.11111111111111,13.277777777777779,24.0,0.44371199,0.420093742,32.88840203,4.853807603
463,25.0,0.5,0.25,26.11111111111111,13.277777777777779,24.0,0.353235517,0.383470679,28.94869929,3.6263665339999998
114,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,34.0,0.448841436,0.397617195,31.77298278,5.063851086
234,12.5,0.25,0.25,26.11111111111111,13.277777777777779,34.0,0.404446048,0.401091418,30.66522059,4.100759169
620,25.0,0.5,0.25,26.11111111111111,13.277777777777779,1.0,0.507115625,0.451012573,36.14878201,6.315233209
369,12.5,0.25,0.38,14.555555555555555,5.1111111111111125,24.0,0.55195445,0.455560504,38.4173944,7.080040043
406,12.5,0.25,0.38,26.11111111111111,13.277777777777779,1.0,0.619887727,0.514873193,43.84410679,8.104934973999999
49,25.0,0.25,0.25,18.166666666666668,7.666666666666665,1.0,0.515771805,0.45981941,37.3001964,6.318708722
243,12.5,0.25,0.25,22.16666666666667,10.444444444444443,16.0,0.608930974,0.502062222,42.16770498,7.761157959999999
302,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,1.0,0.524577301,0.434863988,36.04067528,6.614219308
278,12.5,0.25,0.25,26.11111111111111,13.277777777777779,1.0,0.592156153,0.489992416,40.64163782,7.297732097
179,12.5,0.25,0.25,22.16666666666667,10.444444444444443,16.0,0.599023157,0.499607522,41.94865711,7.556109909
201,12.5,0.25,0.25,26.11111111111111,13.277777777777779,24.0,0.46274257,0.426679269,33.60574758,5.225163069000001
157,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,16.0,0.520637077,0.43491928,35.89130977,6.376662564999999
231,12.5,0.25,0.25,22.16666666666667,10.444444444444443,24.0,0.550116044,0.471871207,38.6454264,6.626851498
536,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,34.0,0.384981338,0.373856466,29.08514833,4.112893488
612,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,1.0,0.46424992,0.409987805,33.0201908,5.90233288
708,25.0,0.5,0.38,14.555555555555555,5.1111111111111125,1.0,0.500207249,0.431267232,35.31400484,6.543971817
611,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,16.0,0.458581988,0.408444733,32.78937613,5.83498164
686,25.0,0.5,0.38,22.16666666666667,10.444444444444443,34.0,0.446141264,0.426437069,33.44212024,5.004154338
298,12.5,0.25,0.25,26.11111111111111,13.277777777777779,34.0,0.442869304,0.416802269,32.34445707,4.740015047
673,25.0,0.5,0.38,18.166666666666668,7.666666666666665,16.0,0.542170237,0.471161461,38.69800786,6.992823141
604,25.0,0.5,0.25,26.11111111111111,13.277777777777779,1.0,0.502398084,0.453649741,36.60011315,6.019262475000001
297,12.5,0.25,0.25,26.11111111111111,13.277777777777779,24.0,0.49739138,0.443754909,35.50118221,5.71185174
352,12.5,0.25,0.25,18.166666666666668,7.666666666666665,34.0,0.57272491,0.481279313,39.69681287,7.019694384
32,25.0,0.25,0.25,26.11111111111111,13.277777777777779,34.0,0.262139643,0.349353787,25.43353016,2.384728916
601,25.0,0.5,0.25,22.16666666666667,10.444444444444443,16.0,0.490242145,0.443889013,35.43484314,5.772910164
204,12.5,0.25,0.25,18.166666666666668,7.666666666666665,1.0,0.617868887,0.510839162,43.3126693,8.212792891
125,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,16.0,0.546174929,0.451546571,37.80745277,6.9228467920000005
175,12.5,0.25,0.25,18.166666666666668,7.666666666666665,24.0,0.551775489,0.470176914,38.38162699,6.628763630000001
565,25.0,0.5,0.25,18.166666666666668,7.666666666666665,24.0,0.4693892,0.433737787,34.13758465,5.330062031000001
518,25.0,0.5,0.25,18.166666666666668,7.666666666666665,34.0,0.449877074,0.42727728,33.52074419,4.968601171
235,12.5,0.25,0.25,18.166666666666668,7.666666666666665,16.0,0.589306067,0.488615886,40.54647951,7.560205645
110,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,1.0,0.541415007,0.446912521,37.52543015,6.870342118
95,12.5,0.25,0.25,18.166666666666668,7.666666666666665,24.0,0.545094508,0.468493268,38.143078,6.475894556
648,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,34.0,0.41545835,0.392836179,31.10253472,4.865399969
20,37.5,0.25,0.25,18.166666666666668,7.666666666666665,1.0,0.454737417,0.435620773,34.70788043,4.830959809
691,25.0,0.5,0.38,14.555555555555555,5.1111111111111125,16.0,0.499125312,0.430330293,35.22201111,6.493258285
635,25.0,0.5,0.25,26.11111111111111,13.277777777777779,16.0,0.492809568,0.444139023,35.34533175,5.64903716
28,25.0,0.25,0.25,26.11111111111111,13.277777777777779,1.0,0.425010896,0.417545412,32.46088718,4.476811464000001
277,12.5,0.25,0.25,26.11111111111111,13.277777777777779,16.0,0.579981861,0.48518887,40.17821466,7.231027782
632,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,34.0,0.390657895,0.37863215,29.46743356,4.163823044
284,12.5,0.25,0.25,18.166666666666668,7.666666666666665,1.0,0.59248944,0.491124144,40.81318096,7.588360961
397,12.5,0.25,0.38,14.555555555555555,5.1111111111111125,16.0,0.576589776,0.474776543,40.65549833,7.66783619
256,12.5,0.25,0.25,18.166666666666668,7.666666666666665,34.0,0.578556842,0.486632377,40.36001849,7.175068982
184,12.5,0.25,0.25,22.16666666666667,10.444444444444443,34.0,0.469925759,0.432722017,34.18362679,5.347513929
447,12.5,0.25,0.38,18.166666666666668,7.666666666666665,24.0,0.611397858,0.503663416,42.33632715,7.800501276
586,25.0,0.5,0.25,22.16666666666667,10.444444444444443,1.0,0.542163836,0.471828735,38.70569591,7.004015537
211,12.5,0.25,0.25,22.16666666666667,10.444444444444443,16.0,0.585434474,0.488638858,40.56322545,7.380633802999999
643,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,16.0,0.464972316,0.413380913,33.34012862,6.013407593
89,12.5,0.25,0.25,26.11111111111111,13.277777777777779,24.0,0.427005551,0.411590845,31.87518207,4.590823341
376,12.5,0.25,0.38,22.16666666666667,10.444444444444443,34.0,0.509989204,0.45386752,36.68541263,5.74756017
228,12.5,0.25,0.25,22.16666666666667,10.444444444444443,1.0,0.619453149,0.50952792,43.07173864,8.109230504
191,12.5,0.25,0.25,18.166666666666668,7.666666666666665,24.0,0.568062152,0.479607332,39.47432437,6.8366008140000005
427,12.5,0.25,0.38,18.166666666666668,7.666666666666665,16.0,0.622419314,0.513585375,43.65957738,8.157236939
712,25.0,0.5,0.38,14.555555555555555,5.1111111111111125,34.0,0.42213693,0.394711432,31.11988062,4.641001513999999
626,25.0,0.5,0.25,18.166666666666668,7.666666666666665,1.0,0.532482559,0.465680233,37.90850822,6.752016952
699,25.0,0.5,0.38,26.11111111111111,13.277777777777779,16.0,0.520756415,0.460795368,37.38218685,6.274934837
624,25.0,0.5,0.25,26.11111111111111,13.277777777777779,34.0,0.354086468,0.388135964,29.37301155,3.712997856
532,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,1.0,0.475118209,0.418867231,34.0430221,5.722576764
669,25.0,0.5,0.38,22.16666666666667,10.444444444444443,24.0,0.498058212,0.453507667,36.68258785,5.946158422000001
563,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,16.0,0.458246439,0.405898222,32.59242207,5.628710525000001
27,25.0,0.25,0.25,26.11111111111111,13.277777777777779,16.0,0.403310637,0.41009134,31.66559817,4.248355053999999
730,25.0,0.5,0.38,22.16666666666667,10.444444444444443,1.0,0.565324698,0.482227496,39.82088488,7.423469876
216,12.5,0.25,0.25,22.16666666666667,10.444444444444443,34.0,0.451083154,0.424728104,33.32452765,4.975885376
248,12.5,0.25,0.25,22.16666666666667,10.444444444444443,34.0,0.506104448,0.449306369,36.04045222,5.828732121
189,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,16.0,0.543966758,0.448597173,37.53578671,6.836397281
592,25.0,0.5,0.25,26.11111111111111,13.277777777777779,34.0,0.350874635,0.384432592,29.05187144,3.511537898
391,12.5,0.25,0.38,22.16666666666667,10.444444444444443,24.0,0.601357636,0.50251773,42.24537298,7.57639253
443,12.5,0.25,0.38,18.166666666666668,7.666666666666665,16.0,0.621810512,0.511053454,43.24204733,8.173589103
70,12.5,0.25,0.25,26.11111111111111,13.277777777777779,1.0,0.547743879,0.471665153,38.70734774,6.564958302
287,12.5,0.25,0.25,18.166666666666668,7.666666666666665,24.0,0.569713565,0.480106144,39.58916872,6.942396304
668,25.0,0.5,0.38,26.11111111111111,13.277777777777779,1.0,0.538550337,0.473993739,39.09961353,6.643901898
743,25.0,0.5,0.38,14.555555555555555,5.1111111111111125,24.0,0.489723491,0.426371416,34.97653895,5.94589951
637,25.0,0.5,0.25,22.16666666666667,10.444444444444443,24.0,0.469631675,0.434132503,34.2751629,5.498583951
21,37.5,0.25,0.25,14.555555555555555,5.1111111111111125,16.0,0.392540298,0.391582692,30.88504716,3.911422247
756,25.0,0.5,0.38,14.555555555555555,5.1111111111111125,1.0,0.502842336,0.430368732,35.18597077,6.374444297
627,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,16.0,0.444479717,0.395435754,31.64262219,5.388503689999999
430,12.5,0.25,0.38,14.555555555555555,5.1111111111111125,1.0,0.557376524,0.45826996,38.77478764,7.317951035
722,25.0,0.5,0.38,18.166666666666668,7.666666666666665,1.0,0.551234401,0.477126551,39.33251373,6.8427605620000005
368,12.5,0.25,0.38,18.166666666666668,7.666666666666665,34.0,0.587276072,0.494588902,41.40492886,7.174664896
335,12.5,0.25,0.25,18.166666666666668,7.666666666666665,24.0,0.569935673,0.476836137,39.06314597,6.929554801
545,25.0,0.5,0.25,18.166666666666668,7.666666666666665,16.0,0.518626455,0.460895865,37.45346655,6.370898867
219,12.5,0.25,0.25,18.166666666666668,7.666666666666665,16.0,0.575902218,0.480382567,39.49160012,7.1593366640000005
233,12.5,0.25,0.25,26.11111111111111,13.277777777777779,24.0,0.463097152,0.428118259,33.79678871,5.323300337
223,12.5,0.25,0.25,18.166666666666668,7.666666666666665,24.0,0.5561803,0.472270742,38.62163873,6.638656487
455,12.5,0.25,0.38,22.16666666666667,10.444444444444443,24.0,0.575785764,0.486816771,40.39944387,7.101757831
414,12.5,0.25,0.38,14.555555555555555,5.1111111111111125,1.0,0.559324725,0.459383737,38.84880688,7.357358903000001
288,12.5,0.25,0.25,18.166666666666668,7.666666666666665,34.0,0.557250655,0.472521274,38.6254357,6.708241295
641,25.0,0.5,0.25,18.166666666666668,7.666666666666665,16.0,0.509158377,0.450886886,36.13019216,6.236707106
160,12.5,0.25,0.25,18.166666666666668,7.666666666666665,34.0,0.517169415,0.454160581,36.46620322,5.817185275
542,25.0,0.5,0.25,22.16666666666667,10.444444444444443,34.0,0.40294843,0.409260571,31.70230081,4.3877418530000005
366,12.5,0.25,0.38,14.555555555555555,5.1111111111111125,1.0,0.553185654,0.455065287,38.61011529,7.29010652
347,12.5,0.25,0.25,18.166666666666668,7.666666666666665,16.0,0.58337988,0.484307576,39.95364888,7.443624455999999
747,25.0,0.5,0.38,26.11111111111111,13.277777777777779,16.0,0.529162599,0.466670798,38.15150253,6.594044595000001
474,25.0,0.5,0.25,22.16666666666667,10.444444444444443,1.0,0.533820778,0.467852649,38.17659701,6.731618436
458,25.0,0.5,0.25,22.16666666666667,10.444444444444443,1.0,0.517723246,0.45968428,37.32322478,6.392356672
258,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,34.0,0.47960301,0.417365455,33.97877886,5.830488555
549,25.0,0.5,0.25,18.166666666666668,7.666666666666665,24.0,0.492545864,0.447536765,35.88401108,5.5030958309999995
52,12.5,0.25,0.25,22.16666666666667,10.444444444444443,1.0,0.561962455,0.476308423,39.09688443,6.691043218
617,25.0,0.5,0.25,22.16666666666667,10.444444444444443,16.0,0.506346175,0.452100321,36.3623002,6.190665974
483,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,16.0,0.476364762,0.420400914,33.95797729,5.867997216
94,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,1.0,0.54259037,0.445382693,37.23938598,7.152132587
462,25.0,0.5,0.25,22.16666666666667,10.444444444444443,34.0,0.371183688,0.394606103,30.11060535,3.834574804
452,12.5,0.25,0.38,22.16666666666667,10.444444444444443,1.0,0.63346314,0.5251356,45.20294287,8.570913533
577,25.0,0.5,0.25,18.166666666666668,7.666666666666665,16.0,0.498218761,0.450786211,36.39193423,6.107382466
104,12.5,0.25,0.25,22.16666666666667,10.444444444444443,34.0,0.467569149,0.432109831,34.17462527,5.1509428889999995
642,25.0,0.5,0.25,18.166666666666668,7.666666666666665,1.0,0.53255682,0.467558508,38.1617313,7.005038599000001
591,25.0,0.5,0.25,26.11111111111111,13.277777777777779,24.0,0.400444088,0.403128905,31.08154655,4.572126366
353,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,24.0,0.528886613,0.439104197,36.2542016,6.60890751
698,25.0,0.5,0.38,22.16666666666667,10.444444444444443,1.0,0.558537787,0.480847944,39.8226933,7.117950381
757,25.0,0.5,0.38,18.166666666666668,7.666666666666665,24.0,0.5138891,0.458966196,37.20955415,6.180951419
589,25.0,0.5,0.25,22.16666666666667,10.444444444444443,24.0,0.476126065,0.437922725,34.66515546,5.393564335
543,25.0,0.5,0.25,26.11111111111111,13.277777777777779,24.0,0.404225284,0.407940293,31.60733169,4.5761007110000005
241,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,24.0,0.538371386,0.446570029,36.98857322,6.771722906
333,12.5,0.25,0.25,14.555555555555555,5.1111111111111125,16.0,0.529163709,0.438095887,36.25083805,6.749518191
71,12.5,0.25,0.25,22.16666666666667,10.444444444444443,24.0,0.489823352,0.438875462,34.7014352,5.347718939
356,12.5,0.25,0.38,22.16666666666667,10.444444444444443,1.0,0.641480254,0.528322189,45.47838117,8.711208961
6,37.5,0.75,0.25,26.11111111111111,13.277777777777779,24.0,0.284442614,0.352186419,26.10117938,2.6252691639999997
517,25.0,0.5,0.25,18.166666666666668,7.666666666666665,24.0,0.466297848,0.434276914,34.33876109,5.299661325
403,12.5,0.25,0.38,22.16666666666667,10.444444444444443,16.0,0.615611893,0.510575061,43.29398449,8.007206207
644,25.0,0.5,0.25,14.555555555555555,5.1111111111111125,1.0,0.478000734,0.41951938,34.20555034,6.260473628
